"user_id","email","first_name","last_name","age","gender","country","state_province","city","subscription_plan","subscription_start_date","is_active","monthly_spend","primary_device","household_size","created_at"
"user_06875","gberg@example.net","andrew","shepherd",45,"Female","USA","Wisconsin","Woodfort","Basic",2023-01-02,FALSE,13.29,"Tablet",3,2023-04-03
"user_06876","jcole@example.org","theresa","reyes",5,"Male","Canada","New Brunswick","Kristopherstad","Standard",2024-01-23,TRUE,14.83,"Tablet",5,2024-08-01
"user_06877","harristodd@example.org","lindsey","robinson",30,"Female","USA","New York","West Williamshire","Standard",2024-03-23,FALSE,24.16,"Smart TV",2,2025-07-19
"user_06878","qjones@example.org","michael","robinson",27,"Other","USA","Ohio","Port Jeremyfurt","Premium+",2023-02-06,TRUE,20.41,"Laptop",2,2022-11-21
"user_06879","cooperkevin@example.com","elaine","wright",35,"Female","USA","Georgia","Elizabethborough","Basic",2025-01-12,TRUE,3.63,"Smart TV",2,2022-10-25
"user_06880","trujillojudy@example.net","cristian","cox",57,"Male","USA","Missouri","Jenniferberg","Standard",2025-01-12,FALSE,18.95,"Desktop",5,2024-08-20
"user_06881","jeffreyjohnson@example.com","donald","boyer",17,"Male","USA","North Carolina","Jamesmouth","Standard",2024-06-15,FALSE,16.37,"Tablet",6,2022-12-20
"user_06882","martin57@example.com","connor","bates",20,"Female","Canada","Prince Edward Island","Gregoryville","Premium+",2024-05-05,TRUE,32.26,"Tablet",3,2022-08-31
"user_06883","warren28@example.org","lauren","rodriguez",52,"Female","USA","Tennessee","East Todd","Premium",2025-01-17,TRUE,32.95,"Desktop",1,2023-02-08
"user_06884","antonio46@example.org","joshua","evans",21,"Other","USA","Texas","Jimenezland","Premium+",2024-01-22,TRUE,11.8,"Mobile",3,2022-10-05
"user_06885","zkey@example.org","alicia","mitchell",46,"Female","Canada","New Brunswick","Codyhaven","Standard",2023-05-19,TRUE,12.12,"Desktop",5,2024-02-10
"user_06886","gcollins@example.org","dale","lopez",34,"Female","Canada","Manitoba","Hawkinsmouth","Basic",2023-06-14,TRUE,34.85,"Tablet",2,2024-10-30
"user_06887","ruth91@example.com","lisa","taylor",46,"Female","USA","New York","Ericmouth","Premium",2024-05-30,TRUE,37.01,"Mobile",2,2023-10-22
"user_06888","hoffmanronald@example.org","william","neal",61,"Unknown","USA","New York","North Melissachester","Standard",2023-07-19,TRUE,15.73,"Smart TV",4,2022-12-20
"user_06889","xgeorge@example.org","tammy","graham",55,"Other","Canada","Nova Scotia","Gatesborough","Premium",2025-01-20,TRUE,19.13,"Laptop",4,2025-01-21
"user_06890","olee@example.org","stephanie","lowe",21,"Female","USA","Ohio","Port Danieltown","Premium",2022-12-24,TRUE,2.59,"Laptop",2,2024-04-04
"user_06891","moralesadriana@example.com","jennifer","thompson",36,"Male","USA","Tennessee","North Danielleshire","Premium+",2024-12-05,TRUE,13.32,"Desktop",1,2023-12-05
"user_06892","antoniovalencia@example.org","susan","hall",52,"Female","Canada","Quebec","West Donaldfurt","Basic",2024-12-17,TRUE,24.81,"Smart TV",3,2022-09-20
"user_06893","davewarner@example.com","jennifer","brown",38,"Other","USA","Indiana","Campbellmouth","Premium",2023-04-25,TRUE,27.73,"Smart TV",3,2024-02-29
"user_06894","ohill@example.com","valerie","obrien",38,"Male","Canada","Manitoba","East Cassandra","Premium",2024-09-23,TRUE,16,"Smart TV",2,2022-09-09
"user_06895","zberry@example.com","joseph","fuller",31,"Female","USA","New York","Lozanoland","Basic",2024-05-12,TRUE,2.07,"Tablet",2,2024-10-17
"user_06896","jack56@example.com","jesse","rodriguez",35,"Female","Canada","Prince Edward Island","Shaffershire","Standard",2024-09-02,TRUE,2.27,"Gaming Console",1,2024-08-25
"user_06897","devin20@example.org","robert","woods",25,"Female","Canada","Nova Scotia","South Jacobfort","Standard",2025-07-16,TRUE,24.94,"Smart TV",1,2023-01-13
"user_06898","reillykimberly@example.net","aaron","blackwell",36,"Male","USA","California","Johnhaven","Premium+",2025-06-09,TRUE,3.18,"Mobile",2,2024-06-27
"user_06899","joshuagarner@example.com","miguel","lopez",17,"Male","USA","Georgia","Abigailfurt","Standard",2024-10-18,FALSE,17.15,"Mobile",2,2023-11-13
"user_06900","katiereynolds@example.com","bruce","stanley",27,"Male","Canada","British Columbia","East Kendrastad","Premium",2024-02-19,FALSE,13.34,"Tablet",4,2022-12-10
"user_06901","angela88@example.net","karen","hurley",34,"Female","USA","Missouri","South Randallside","Premium",2024-02-01,FALSE,2.87,"Mobile",2,2022-09-29
"user_06902","snydertimothy@example.net","tyler","gonzalez",49,"Other","USA","Arizona","Brittanyshire","Standard",2023-09-18,TRUE,7.88,"Tablet",4,2024-03-22
"user_06903","hudsonstephanie@example.com","joanna","berg",42,"Female","USA","Florida","West Robert","Standard",2024-09-29,TRUE,17.78,"Tablet",3,2025-03-31
"user_06904","dustin56@example.com","victor","horton",21,"Unknown","USA","Tennessee","Johnfurt","Premium",2023-03-01,TRUE,10.19,"Tablet",2,2024-08-15
"user_06905","icastillo@example.net","mark","carroll",28,"Male","Canada","Nova Scotia","Mirandamouth","Basic",2025-07-27,TRUE,4.86,"Desktop",2,2022-08-12
"user_06906","iwatson@example.com","jeremy","turner",42,"Female","Canada","Nova Scotia","Ashleyfort","Premium+",2024-10-24,TRUE,6.61,"Mobile",3,2023-09-19
"user_06907","ngardner@example.net","alexandra","cook",16,"Male","Canada","British Columbia","West Codyview","Standard",2022-08-25,TRUE,16.46,"Desktop",5,2024-07-06
"user_06908","jonathan99@example.org","amanda","koch",24,"Female","USA","Washington","Lake Eddieville","Standard",2023-11-06,TRUE,16.78,"Laptop",2,2023-11-07
"user_06909","htorres@example.com","kayla","johnson",56,"Male","Canada","Ontario","New Amandaberg","Standard",2025-07-03,TRUE,8.16,"Laptop",1,2024-05-01
"user_06910","ehamilton@example.net","matthew","cruz",26,"Female","USA","Wisconsin","Lake Ginaburgh","Premium+",2023-04-06,TRUE,19.95,"Desktop",1,2025-07-16
"user_06911","gary41@example.com","dawn","little",36,"Other","USA","Virginia","Shannonmouth","Standard",2025-04-06,TRUE,24.29,"Mobile",1,2024-02-06
"user_06912","lewisanthony@example.com","jon","baker",39,"Male","USA","Michigan","Sheilaborough","Standard",2024-07-25,TRUE,2.4,"Mobile",4,2024-03-11
"user_06913","cohenjamie@example.com","michele","smith",57,"Female","USA","California","Pamelastad","Premium",2024-01-17,FALSE,10.8,"Desktop",2,2024-05-14
"user_06914","benjamin24@example.com","michael","reynolds",51,"Other","USA","California","Port Susanborough","Basic",2024-02-07,TRUE,5.69,"Smart TV",1,2023-01-18
"user_06915","charlotte22@example.org","sharon","brady",12,"Male","USA","Florida","Port Allison","Premium+",2023-02-13,TRUE,23.04,"Tablet",2,2025-02-01
"user_06916","debbiegonzalez@example.org","danielle","summers",32,"Other","USA","Massachusetts","West Victoriaville","Premium",2023-09-11,TRUE,15.95,"Mobile",2,2024-02-23
"user_06917","goldenstephanie@example.com","melissa","phillips",30,"Female","Canada","Nova Scotia","New Ariel","Standard",2024-05-24,TRUE,8.7,"Smart TV",1,2025-07-28
"user_06918","sara56@example.org","tammy","parker",36,"Male","USA","New Jersey","East Veronicastad","Standard",2023-02-22,TRUE,26.32,"Laptop",2,2023-06-18
"user_06919","kathryn13@example.org","nicholas","atkinson",44,"Male","Canada","Prince Edward Island","New Glennmouth","Basic",2022-11-07,TRUE,39.15,"Tablet",1,2023-03-01
"user_06920","richardsjenna@example.org","carlos","smith",30,"Unknown","USA","Wisconsin","Waterstown","Premium",2025-05-01,TRUE,6.8,"Gaming Console",1,2023-07-03
"user_06921","hmendez@example.net","jessica","lawson",35,"Female","Canada","Ontario","South Steven","Premium",2025-02-22,TRUE,30.22,"Desktop",5,2023-05-23
"user_06922","michaelbrooks@example.org","jeffery","stevens",44,"Male","Canada","Prince Edward Island","Kathrynside","Premium",2025-06-04,TRUE,7.67,"Mobile",5,2024-04-23
"user_06923","david65@example.com","stephen","lynch",50,"Unknown","USA","Michigan","Pottsview","Premium+",2023-02-27,FALSE,8.69,"Desktop",3,2023-10-05
"user_06924","apatton@example.net","joshua","smith",39,"Female","USA","Virginia","Lake Sandra","Basic",2023-09-28,TRUE,3.31,"Laptop",1,2025-06-29
"user_06925","brownshannon@example.net","john","lopez",30,"Female","Canada","British Columbia","Port Marcusville","Standard",2024-03-14,TRUE,4.16,"Smart TV",4,2024-02-20
"user_06926","iyoung@example.net","kaitlyn","ryan",3,"Male","USA","Missouri","Lindsayville","Basic",2024-12-22,TRUE,9.19,"Desktop",3,2025-01-23
"user_06927","tara17@example.com","john","carpenter",30,"Female","Canada","Newfoundland and Labrador","Jacksonshire","Premium+",2023-08-16,TRUE,4.5,"Laptop",2,2023-01-16
"user_06928","shelby29@example.org","andrea","ferguson",25,"Male","USA","New York","Barbaraside","Basic",2025-03-08,FALSE,26.54,"Tablet",1,2025-02-27
"user_06929","udunn@example.com","keith","williams",40,"Male","USA","North Carolina","East Justin","Standard",2025-02-21,FALSE,6.29,"Gaming Console",3,2024-05-01
"user_06930","markchambers@example.net","michael","clark",28,"Female","USA","Tennessee","North Danielle","Premium",2024-12-03,TRUE,22.96,"Desktop",2,2023-03-31
"user_06931","ustephens@example.net","charles","francis",44,"Female","Canada","Prince Edward Island","Port Sarahville","Basic",2022-08-31,FALSE,8.34,"Smart TV",3,2023-05-25
"user_06932","jay95@example.com","christina","harris",40,"Male","Canada","British Columbia","Earlchester","Premium+",2023-02-17,TRUE,14.94,"Desktop",4,2022-09-17
"user_06933","olsonchristopher@example.net","kevin","hamilton",24,"Male","USA","Missouri","Skinnerport","Basic",2025-01-21,TRUE,10.87,"Laptop",1,2024-12-28
"user_06934","scott56@example.com","jillian","fernandez",34,"Female","USA","Wisconsin","Port Josephbury","Basic",2025-05-17,TRUE,9.43,"Tablet",4,2025-06-14
"user_06935","taylorgarcia@example.org","jacqueline","gonzalez",38,"Female","USA","California","Danielsport","Premium",2023-11-13,TRUE,31.32,"Mobile",7,2025-03-18
"user_06936","scottporter@example.net","kevin","sheppard",26,"Female","USA","Indiana","West Marthachester","Premium",2025-03-16,TRUE,2,"Desktop",2,2023-08-10
"user_06937","tiffany15@example.com","david","rojas",39,"Male","USA","Illinois","Ruizfurt","Standard",2023-10-07,TRUE,42.395,"Smart TV",2,2024-07-15
"user_06938","geraldgoodman@example.net","allison","hall",48,"Unknown","Canada","Quebec","West John","Premium",2023-03-07,TRUE,41.5,"Tablet",1,2025-02-09
"user_06939","carol16@example.org","bobby","brady",20,"Male","USA","Missouri","Maryborough","Premium",2024-07-08,TRUE,9.75,"Desktop",4,2022-11-21
"user_06940","kevinpatterson@example.net","michelle","rowe",46,"Female","USA","Texas","Lucasmouth","Basic",2024-12-05,TRUE,29.96,"Smart TV",1,2023-07-17
"user_06941","shortsamuel@example.com","jeremy","wiley",42,"Male","USA","Virginia","West Darrellport","Standard",2025-02-26,FALSE,21.04,"Smart TV",3,2024-03-06
"user_06942","tracey72@example.com","krista","smith",20,"Male","USA","North Carolina","South Victoriaborough","Premium",2025-02-13,TRUE,5.91,"Tablet",2,2024-03-18
"user_06943","amiller@example.net","kevin","trevino",39,"Male","USA","New York","Jonborough","Premium",2024-05-20,TRUE,11.85,"Mobile",6,2025-06-13
"user_06944","michael62@example.com","gregory","fisher",26,"Female","USA","North Carolina","Port Nicholasview","Premium+",2024-02-13,TRUE,3.14,"Mobile",2,2024-06-05
"user_06945","brooksrobert@example.org","austin","sanders",38,"Unknown","USA","Washington","Alvarezside","Standard",2023-03-28,TRUE,39.08,"Tablet",1,2025-01-17
"user_06946","bauerpatricia@example.org","joshua","macias",41,"Unknown","USA","Tennessee","North Arthur","Basic",2024-02-15,FALSE,6.2,"Gaming Console",2,2024-05-22
"user_06947","bondolivia@example.org","louis","smith",28,"Male","USA","Massachusetts","Lake Christopher","Premium",2025-01-28,TRUE,8.16,"Desktop",1,2023-03-24
"user_06948","irodriguez@example.net","jasmine","graham",33,"Female","USA","Ohio","Lake Brianburgh","Standard",2024-01-31,TRUE,6.41,"Desktop",4,2023-12-25
"user_06949","gabriellahumphrey@example.org","patty","white",23,"Female","Canada","Alberta","New Amy","Premium",2024-03-10,TRUE,15.18,"Smart TV",3,2023-11-25
"user_06950","nicolesimpson@example.org","karen","tran",36,"Male","USA","New York","Taylorland","Standard",2022-12-03,TRUE,28.63,"Tablet",1,2024-01-16
"user_06951","billyrivera@example.com","natalie","everett",17,"Male","Canada","Ontario","Robinsonmouth","Premium",2024-12-01,TRUE,5.23,"Laptop",3,2025-03-26
"user_06952","sgarcia@example.org","maria","brown",13,"Male","USA","Georgia","West Scott","Premium+",2023-02-05,TRUE,1.22,"Desktop",2,2025-02-19
"user_06953","harriskim@example.com","ariel","mills",36,"Male","USA","Florida","Mcdonaldton","Premium",2023-06-02,FALSE,26.88,"Mobile",7,2023-01-28
"user_06954","hnewman@example.org","lisa","richards",23,"Other","Canada","Manitoba","Josephborough","Basic",2023-07-27,TRUE,42.395,"Mobile",5,2024-02-16
"user_06955","claytonlee@example.org","nicholas","wheeler",32,"Female","USA","Pennsylvania","Robinsonberg","Standard",2023-09-08,FALSE,41.8,"Smart TV",1,2023-08-27
"user_06956","jonathan48@example.net","kathleen","davis",26,"Female","USA","Texas","Port Sherryberg","Basic",2024-03-12,TRUE,12.1,"Laptop",1,2023-11-28
"user_06957","jessicacarter@example.com","todd","klein",67,"Other","USA","Ohio","Scottchester","Standard",2023-12-12,TRUE,2.52,"Tablet",2,2023-05-23
"user_06958","ihernandez@example.net","amy","green",15,"Female","USA","Ohio","Wilsonberg","Standard",2024-08-22,TRUE,8.64,"Mobile",2,2023-05-22
"user_06959","fernando19@example.com","mark","bates",29,"Male","Canada","Newfoundland and Labrador","North Christy","Premium",2024-03-05,TRUE,11.44,"Gaming Console",4,2022-08-16
"user_06960","justin42@example.org","heather","stanley",20,"Unknown","USA","California","West Michael","Premium",2023-07-04,TRUE,17.43,"Laptop",4,2023-03-14
"user_06961","paul10@example.org","brooke","thompson",15,"Unknown","Canada","Prince Edward Island","Rossville","Standard",2025-01-07,TRUE,11.6,"Desktop",3,2023-09-06
"user_06962","kenneth62@example.net","thomas","james",33,"Male","USA","Massachusetts","Coreyberg","Premium",2024-12-20,FALSE,5.24,"Desktop",1,2024-10-17
"user_06963","umccormick@example.org","john","powell",39,"Male","USA","Pennsylvania","New Reginaberg","Standard",2025-05-25,TRUE,19.53,"Mobile",4,2023-09-11
"user_06964","haaslisa@example.org","michelle","tate",16,"Other","Canada","Newfoundland and Labrador","Julieton","Premium",2023-09-02,FALSE,8,"Desktop",4,2024-09-06
"user_06965","annamartinez@example.net","robert","meyer",37,"Female","Canada","Nova Scotia","Lewismouth","Premium",2023-12-12,TRUE,8.69,"Smart TV",2,2024-08-16
"user_06966","scottrandall@example.com","james","davis",40,"Male","USA","Illinois","New Frank","Standard",2024-12-05,TRUE,16.16,"Tablet",2,2022-09-18
"user_06967","christopherdavis@example.com","catherine","garcia",31,"Female","USA","Georgia","Nathanberg","Premium",2025-03-12,FALSE,7.92,"Gaming Console",4,2025-07-09
"user_06968","pattersontiffany@example.org","miguel","harmon",23,"Female","USA","Illinois","Port Neilfort","Basic",2024-08-31,FALSE,16.58,"Mobile",2,2023-01-22
"user_06969","christiancynthia@example.org","john","walsh",47,"Male","USA","Texas","West Lisabury","Premium",2022-10-22,FALSE,11.07,"Smart TV",2,2024-01-19
"user_06970","sherryperez@example.org","jeffrey","hardin",35,"Unknown","Canada","Ontario","Pattersonfurt","Standard",2022-09-07,TRUE,27.37,"Smart TV",2,2024-05-26
"user_06971","laurie63@example.org","amanda","watkins",40,"Unknown","Canada","Ontario","Edwardhaven","Standard",2024-03-14,TRUE,7.65,"Tablet",1,2024-12-12
"user_06972","ygeorge@example.com","leroy","sanchez",35,"Female","Canada","Newfoundland and Labrador","Port Lisahaven","Basic",2024-03-03,TRUE,12.72,"Smart TV",2,2023-08-03
"user_06973","ddaniel@example.org","bradley","castro",23,"Unknown","USA","Wisconsin","North Jeffery","Basic",2023-06-04,TRUE,17.44,"Mobile",4,2023-03-20
"user_06974","jsalas@example.org","michelle","stephens",24,"Female","USA","Tennessee","Atkinsonbury","Basic",2024-08-06,TRUE,33.96,"Desktop",1,2024-10-06
"user_06975","jessica72@example.org","dakota","cruz",45,"Female","USA","Maryland","Richardview","Basic",2022-08-24,TRUE,19.94,"Mobile",2,2025-03-15
"user_06976","dmeza@example.net","paul","morton",51,"Male","Canada","New Brunswick","Port Andrewberg","Premium",2025-05-05,TRUE,29.65,"Desktop",7,2025-07-13
"user_06977","christina79@example.com","danielle","flores",30,"Female","Canada","Newfoundland and Labrador","North Jeffrey","Standard",2024-10-16,TRUE,32.2,"Smart TV",3,2022-10-12
"user_06978","kimberly50@example.org","brittany","douglas",51,"Female","USA","Tennessee","Juanmouth","Standard",2023-06-30,TRUE,8.88,"Laptop",5,2022-10-18
"user_06979","jessica71@example.com","alexander","frost",34,"Female","USA","Florida","North Christy","Standard",2022-09-29,FALSE,15.28,"Tablet",3,2023-12-27
"user_06980","dustindaniel@example.org","stephanie","love",60,"Female","USA","Wisconsin","Port Wendy","Standard",2025-06-11,TRUE,4.19,"Gaming Console",4,2025-02-01
"user_06981","xward@example.org","kevin","walls",39,"Male","USA","Georgia","Davidport","Premium+",2024-08-31,TRUE,12.61,"Mobile",1,2025-07-19
"user_06982","hudsonbrandon@example.org","krista","esparza",17,"Unknown","USA","Michigan","New Matthewfort","Standard",2023-09-03,TRUE,3.19,"Laptop",4,2023-06-04
"user_06983","ann46@example.com","travis","brown",18,"Male","Canada","Quebec","East Benjamin","Basic",2023-08-20,TRUE,3.11,"Tablet",3,2024-04-27
"user_06984","david62@example.net","eric","sims",36,"Male","USA","Virginia","Tannerstad","Basic",2023-11-20,TRUE,19.36,"Mobile",4,2023-06-28
"user_06985","jsmith@example.com","jason","collier",37,"Other","Canada","British Columbia","Lake Marystad","Standard",2024-05-23,TRUE,10.06,"Desktop",2,2022-12-24
"user_06986","sandrasmith@example.org","amy","hernandez",39,"Female","USA","California","Rossberg","Premium",2023-03-11,TRUE,8.22,"Tablet",2,2025-01-09
"user_06987","deantimothy@example.org","mark","callahan",39,"Female","Canada","Newfoundland and Labrador","South Lisa","Premium",2022-11-24,TRUE,9.33,"Gaming Console",3,2024-12-07
"user_06988","jonesmatthew@example.com","ashley","turner",27,"Female","USA","New York","Port Robinmouth","Premium+",2024-03-17,TRUE,10.26,"Smart TV",2,2025-03-05
"user_06989","albertjacobson@example.net","benjamin","buck",46,"Female","USA","Massachusetts","Nancyville","Premium",2023-08-06,TRUE,11.38,"Smart TV",2,2024-05-07
"user_06990","benjamin71@example.org","steven","schmidt",34,"Other","USA","Missouri","Garciaburgh","Premium+",2023-03-28,TRUE,23.88,"Mobile",7,2023-11-11
"user_06991","cashley@example.org","catherine","clark",36,"Unknown","Canada","Quebec","South Diamond","Standard",2023-02-15,TRUE,9.6,"Desktop",5,2022-08-16
"user_06992","mccannstephanie@example.com","marie","daniels",23,"Male","USA","Wisconsin","Danielstad","Premium",2023-12-03,TRUE,11.72,"Tablet",1,2022-08-13
"user_06993","xhopkins@example.net","justin","holland",30,"Unknown","Canada","British Columbia","Emilyshire","Premium",2023-01-07,TRUE,30.13,"Tablet",4,2023-10-30
"user_06994","meyermarie@example.org","donna","reed",35,"Male","USA","Washington","Blackville","Premium",2023-02-16,TRUE,15.5,"Gaming Console",2,2023-04-09
"user_06995","zachary88@example.com","james","perez",44,"Female","USA","Tennessee","North Amanda","Basic",2023-04-27,TRUE,4.68,"Tablet",2,2024-11-11
"user_06996","zhangkevin@example.net","kimberly","ayala",16,"Male","USA","Tennessee","Clarkshire","Standard",2023-01-08,TRUE,6.63,"Mobile",5,2024-08-01
"user_06997","kaitlyn54@example.org","donna","davis",38,"Male","Canada","Newfoundland and Labrador","Hendrixfort","Standard",2025-02-18,TRUE,2.6,"Desktop",2,2025-04-29
"user_06998","annehunt@example.com","lori","castro",7,"Unknown","USA","Virginia","Banksmouth","Standard",2025-06-12,FALSE,10.21,"Desktop",1,2024-05-20
"user_06999","yjohnson@example.org","lance","alvarado",25,"Female","USA","Indiana","Wagnerhaven","Basic",2023-07-26,FALSE,2.61,"Tablet",3,2023-08-27
"user_07000","brian11@example.net","fred","chen",23,"Male","USA","Indiana","West Christopher","Standard",2022-11-04,TRUE,12.69,"Tablet",2,2024-03-05
"user_07001","tyler42@example.com","laura","pratt",29,"Other","USA","Tennessee","Cummingsville","Basic",2022-10-24,TRUE,28.9,"Gaming Console",2,2024-04-13
"user_07002","gregory80@example.com","james","hernandez",36,"Female","USA","Arizona","Mariashire","Premium+",2023-04-13,TRUE,16.92,"Laptop",3,2023-04-24
"user_07003","carteralicia@example.com","amy","nguyen",18,"Male","Canada","British Columbia","Patrickside","Basic",2024-06-30,TRUE,8.17,"Gaming Console",1,2024-05-02
"user_07004","ryan89@example.net","katherine","roman",18,"Male","USA","Indiana","Lopezshire","Standard",2025-06-09,TRUE,26.76,"Laptop",2,2025-04-06
"user_07005","garciascott@example.org","shannon","hamilton",21,"Male","USA","Georgia","South Mathew","Basic",2022-09-06,TRUE,6.43,"Mobile",2,2022-12-22
"user_07006","kleinjames@example.org","steven","armstrong",23,"Other","USA","Indiana","East Ashleyfurt","Standard",2024-08-21,TRUE,12.32,"Laptop",2,2023-12-19
"user_07007","bwhite@example.net","anthony","barajas",51,"Female","USA","Virginia","South Brandonmouth","Premium",2025-03-29,TRUE,19.23,"Gaming Console",2,2023-02-25
"user_07008","yharrington@example.org","sandra","norris",46,"Female","USA","Illinois","Port Gabrielle","Premium",2022-10-02,FALSE,6.91,"Smart TV",5,2024-07-09
"user_07009","robin34@example.net","danielle","jenkins",67,"Female","Canada","Alberta","West Davidfurt","Standard",2025-06-10,FALSE,19.78,"Smart TV",4,2024-08-16
"user_07010","langamanda@example.net","justin","pope",49,"Male","Canada","Saskatchewan","Port Mauriceberg","Standard",2023-03-28,TRUE,27.33,"Desktop",6,2023-09-19
"user_07011","john97@example.org","nicole","quinn",10,"Other","USA","Wisconsin","Port Toddborough","Premium",2025-01-13,TRUE,12.32,"Mobile",2,2023-02-21
"user_07012","jwaters@example.net","rhonda","hogan",38,"Other","Canada","Quebec","Paulmouth","Premium",2024-12-28,TRUE,26.01,"Laptop",1,2023-05-18
"user_07013","james37@example.net","jonathan","gibson",17,"Male","Canada","Nova Scotia","North Dennis","Basic",2022-11-28,TRUE,3.61,"Laptop",1,2024-08-14
"user_07014","charles90@example.org","tammy","scott",45,"Female","Canada","Ontario","South Joshuaton","Standard",2024-08-02,FALSE,16.66,"Laptop",4,2024-07-25
"user_07015","cherylsutton@example.com","shirley","shea",30,"Other","USA","California","East Stevenshire","Premium",2025-05-01,TRUE,13.54,"Mobile",2,2025-07-13
"user_07016","roger39@example.com","sara","rocha",58,"Male","Canada","Quebec","North Kimberlyville","Basic",2023-07-12,TRUE,42.395,"Gaming Console",6,2023-01-27
"user_07017","mark12@example.org","bridget","cantrell",36,"Female","USA","Ohio","Allenville","Premium",2025-04-29,TRUE,4.13,"Tablet",1,2023-06-07
"user_07018","qdudley@example.com","carol","brown",44,"Female","Canada","Nova Scotia","Lake Stephenside","Standard",2023-08-15,TRUE,26.78,"Tablet",3,2023-08-18
"user_07019","esantiago@example.net","ronald","osborne",36,"Female","USA","Massachusetts","Smithfurt","Premium",2022-08-02,TRUE,19.76,"Laptop",2,2022-09-08
"user_07020","mclark@example.net","karen","brock",37,"Unknown","Canada","New Brunswick","West Lauraport","Premium",2023-10-20,FALSE,14.01,"Desktop",2,2023-10-13
"user_07021","smithjames@example.net","christopher","huang",45,"Other","Canada","British Columbia","Vincentfurt","Standard",2024-04-08,TRUE,3.88,"Laptop",4,2022-09-05
"user_07022","dustin77@example.net","david","booker",32,"Male","USA","New Jersey","Waynehaven","Standard",2024-10-08,TRUE,15.94,"Tablet",1,2022-10-24
"user_07023","dana73@example.com","tammy","stewart",18,"Female","USA","Tennessee","Port Nicoleton","Standard",2023-12-01,TRUE,6.31,"Smart TV",4,2023-11-07
"user_07024","ahickman@example.com","kerry","cole",45,"Female","USA","Washington","Freemanmouth","Standard",2023-03-27,TRUE,10.64,"Laptop",2,2025-04-29
"user_07025","angelachen@example.com","kenneth","briggs",27,"Other","USA","Missouri","Adkinsmouth","Premium",2024-09-23,TRUE,7.21,"Gaming Console",1,2022-11-08
"user_07026","fjuarez@example.com","kevin","young",67,"Other","Canada","Saskatchewan","East Alexandraburgh","Premium+",2023-12-27,TRUE,19.64,"Laptop",2,2023-08-29
"user_07027","owensamanda@example.org","veronica","stephens",35,"Male","Canada","Ontario","Shannonburgh","Basic",2025-01-16,FALSE,7.24,"Gaming Console",2,2025-04-30
"user_07028","matthew09@example.net","elizabeth","henderson",22,"Female","USA","California","Reedville","Standard",2025-03-30,TRUE,21.65,"Desktop",3,2024-02-07
"user_07029","debbiemartinez@example.net","benjamin","franklin",13,"Male","USA","Arizona","Jamesfort","Standard",2023-11-16,FALSE,12.48,"Gaming Console",6,2024-05-29
"user_07030","kmarquez@example.net","leslie","knapp",42,"Female","USA","Virginia","Piercefurt","Standard",2023-01-08,TRUE,23.63,"Smart TV",5,2023-02-14
"user_07031","brandon54@example.com","jose","miller",43,"Female","Canada","New Brunswick","Port Ryan","Premium",2024-07-16,TRUE,13.74,"Tablet",2,2022-12-18
"user_07032","powelljohnny@example.org","patricia","thompson",30,"Male","USA","Arizona","Stevenborough","Basic",2022-10-29,TRUE,41.05,"Tablet",1,2025-03-30
"user_07033","kbarnett@example.net","michael","bauer",49,"Female","USA","North Carolina","Hernandezberg","Standard",2023-05-23,TRUE,4.41,"Mobile",4,2025-06-06
"user_07034","john32@example.net","stacy","garcia",23,"Female","Canada","Prince Edward Island","Lisamouth","Basic",2024-07-03,TRUE,6.52,"Desktop",2,2023-06-26
"user_07035","lesliehess@example.net","heather","ortega",54,"Unknown","USA","Florida","West Darryl","Basic",2025-04-29,TRUE,13.45,"Smart TV",1,2023-05-23
"user_07036","samuel25@example.com","rodney","smith",27,"Female","USA","California","Andrewhaven","Standard",2025-03-18,TRUE,9.57,"Smart TV",2,2025-03-08
"user_07037","samantha52@example.net","james","mullen",43,"Female","USA","Texas","Owensside","Standard",2024-11-23,TRUE,8.85,"Laptop",2,2024-06-08
"user_07038","richard61@example.net","brendan","stevens",52,"Female","USA","Florida","Michelleburgh","Premium",2025-03-30,TRUE,2.72,"Desktop",2,2025-03-21
"user_07039","michaelibarra@example.org","erica","higgins",30,"Female","USA","Virginia","New Jasonhaven","Standard",2025-04-11,TRUE,41.69,"Smart TV",3,2023-03-10
"user_07040","jennifer11@example.net","ashley","shelton",12,"Other","USA","Ohio","Matthewport","Standard",2022-08-28,TRUE,42.395,"Laptop",4,2024-11-03
"user_07041","ijoyce@example.com","robert","huang",46,"Other","USA","Michigan","Nicholasville","Premium",2022-11-09,TRUE,20.31,"Desktop",2,2023-12-04
"user_07042","lauriesmith@example.net","michael","evans",29,"Female","Canada","Quebec","Port Lauraburgh","Standard",2025-04-25,TRUE,22.35,"Mobile",5,2023-09-18
"user_07043","trodriguez@example.com","vicki","mason",28,"Unknown","Canada","Manitoba","East Scottview","Premium+",2024-09-08,TRUE,24.47,"Gaming Console",2,2023-02-23
"user_07044","hannah24@example.org","teresa","kerr",18,"Other","Canada","Manitoba","Cameronland","Premium+",2023-03-06,TRUE,14.19,"Smart TV",3,2024-08-18
"user_07045","rivasjeffrey@example.com","brittany","cabrera",42,"Female","USA","Missouri","New Robert","Basic",2023-05-24,TRUE,24.14,"Tablet",1,2023-10-14
"user_07046","dawn30@example.net","rodney","chavez",31,"Male","USA","Texas","New Christopher","Premium",2025-03-18,TRUE,16.85,"Tablet",4,2025-01-21
